# %ECSV 1.0
# ---
# datatype:
# - {name: _idx, datatype: int64}
# - {name: c_ID, datatype: int64}
# - {name: _name, datatype: int64}
# - {name: area_ellipse, unit: deg2, datatype: float64}
# - {name: area_exact, unit: deg2, datatype: float64}
# - {name: flux, unit: Jy, datatype: float64}
# - {name: peak, unit: Jy / beam, datatype: float64}
# - {name: ring_std, unit: Jy / beam, datatype: float64}
# - {name: x_peak_px, datatype: int64}
# - {name: y_peak_px, datatype: int64}
# - {name: x_peak, datatype: float64}
# - {name: y_peak, datatype: float64}
# - {name: npix, datatype: int64}
# - {name: major_fwhm, unit: deg, datatype: float64}
# - {name: minor_fwhm, unit: deg, datatype: float64}
# - {name: major_sigma, unit: deg, datatype: float64}
# - {name: minor_sigma, unit: deg, datatype: float64}
# - {name: position_angle, unit: deg, datatype: float64}
# - {name: radius, datatype: float64}
# - {name: x_cen, datatype: float64}
# - {name: y_cen, datatype: float64}
# - {name: x_cen_px, datatype: float64}
# - {name: y_cen_px, datatype: float64}
# - {name: radial_d_px, datatype: float64}
# - {name: radial_d_AU, unit: AU, datatype: float64}
# - {name: rejected, datatype: float64}
# - {name: core_score, datatype: int64}
# - {name: detection_score, datatype: int64}
# - {name: B3_match, datatype: int64}
# - {name: notes, datatype: string}
# - {name: Schmiedeke16, datatype: string}
# schema: astropy-2.0
_idx c_ID _name area_ellipse area_exact flux peak ring_std x_peak_px y_peak_px x_peak y_peak npix major_fwhm minor_fwhm major_sigma minor_sigma position_angle radius x_cen y_cen x_cen_px y_cen_px radial_d_px radial_d_AU rejected core_score detection_score B3_match notes Schmiedeke16
1452 1 59 9.311390347106856e-10 2.692901234568332e-09 0.05164555878234488 0.008366630412638187 0.000352727627963259 2362 2309 266.8326686769872 -28.371671638764948 349 5.561692757204536e-05 2.1316949290224526e-05 2.3618334525988965e-05 9.052474873910952e-06 -179.79541010657886 1.4622051150920606e-05 266.8326533739901 -28.371668325206294 2366.8473520138386 2310.192866584659 131.44004283445923 11172.4036410773 0.0 1 2 22 "bad contour" ""
1456 1 60 5.546848867396411e-11 1.388888888889111e-10 0.003715241450265625 0.007749286014586687 0.000352727627963259 2299 2305 266.83286756690944 -28.37168275024492 18 1.1156497533066722e-05 6.330470242564741e-06 4.737728284846536e-06 2.688303191542409e-06 99.84759804735398 3.5688163400227932e-06 266.8328665010931 -28.37168002258129 2299.3376071993457 2305.9819584689953 74.62023290087782 6342.7197969760255 0.0 0 1 "" "" ""
1459 1 61 9.327100333950536e-11 2.700617283951049e-10 0.00635621871397532 0.006966689135879278 0.000352727627963259 2308 2310 266.83283915408214 -28.371668861321012 35 1.164095406725925e-05 1.0201771346004763e-05 4.9434580327373816e-06 4.332293402857747e-06 126.11322126479337 4.627797599564213e-06 266.8328384224806 -28.371670768397767 2308.231739661465 2309.313452007468 83.120521491644 7065.2443272396895 0.0 0 1 "" "" ""
1463 1 62 4.655142991260753e-11 1.388888888889111e-10 0.002681042800402904 0.005692685022950172 0.000352727627963259 2320 2316 266.83280127032003 -28.371652194598468 18 8.648835327384851e-06 6.853192166336053e-06 3.67282219532456e-06 2.910282754216143e-06 -179.91486004485938 3.269396136040315e-06 266.8328012164246 -28.37165309455251 2320.017071213025 2315.6760165130863 95.99859064734738 8159.880205472069 0.0 0 1 "" "" ""
1464 1 63 3.601267697478579e-11 1.0802469135804197e-10 0.001199163005323922 0.0032497025094926357 0.000352727627963259 2181 2316 266.8332400908974 -28.37165219460353 14 1.0985469228379331e-05 4.174017888676562e-06 4.665099251027885e-06 1.7725421938225872e-06 147.8037831805966 2.875601721521441e-06 266.8332407588742 -28.371650819185675 2180.788412010656 2316.495150040291 95.97837720490745 8158.162061994556 0.0 0 0 23 "" ""
1465 1 64 9.29102096819356e-11 2.700617283951049e-10 0.00822428590354012 0.008859212510287762 0.000352727627963259 2299 2319 266.8328675669662 -28.371643861356013 35 1.3841071524508967e-05 8.546951503060706e-06 5.877761892555596e-06 3.629556118776955e-06 70.45675150717618 4.618838235080243e-06 266.83286695188883 -28.371645773273386 2299.194829897865 2318.3117094980694 84.18207020042033 7155.475967050123 0.0 1 2 "" "" ""
1470 1 65 5.666358916448751e-11 1.6975308641978025e-10 0.0019537998637196084 0.0034818926360458136 0.000352727627963259 2172 2321 266.8332685037083 -28.371638305666544 22 1.5393094091785456e-05 4.687007714272238e-06 6.536845193019047e-06 1.9903889149247654e-06 161.126013723431 3.607057555787591e-06 266.8332659059322 -28.371639439472666 2172.8228677249945 2320.5918314546043 104.59214317676525 8890.332170125204 0.0 0 1 23 filament ""
1471 1 66 2.768698191274834e-10 8.024691358025974e-10 0.0158567729097953 0.007176138460636139 0.000352727627963259 2194 2331 266.83319905005453 -28.371610527995962 104 3.371886625216081e-05 1.0454906800993778e-05 1.4319084094478073e-05 4.439790133031745e-06 132.822128599321 7.973313506737055e-06 266.83319379986074 -28.371615187257206 2195.663044789201 2329.3226683536295 96.14879310901543 8172.647413508107 0.0 0 2 25 filament ""
1472 1 67 8.727690985853866e-11 2.623456790123876e-10 0.005903218581613805 0.007027048617601395 0.000352727627963259 2328 2322 266.83277601449817 -28.371635527888756 34 1.22799962665223e-05 9.049376110891373e-06 5.214834268306436e-06 3.842916204992827e-06 54.20644556643036 4.476624969329764e-06 266.8327778485007 -28.371635537856037 2327.419064614422 2321.9964129550626 105.72225425220542 8986.39161239935 0.0 0 1 "" "" ""
1473 1 68 9.010731877243752e-11 2.777777777778222e-10 0.004233193642790914 0.00496333185583353 0.000352727627963259 2355 2321 266.83269077597345 -28.371638305486854 36 1.5122151163487732e-05 7.586893790891374e-06 6.421786325200481e-06 3.2218571465369276e-06 165.79068216979218 4.5486347584061185e-06 266.8326911802665 -28.3716380587641 2354.8719370933673 2321.088820541412 126.69547582958232 10769.115445572605 0.0 1 2 26 resolved? ""
1474 1 69 2.7012506340473743e-10 8.256172839507493e-10 0.013831174914523892 0.005779571831226349 0.000352727627963259 2241 2327 266.833050671935 -28.371621639218176 107 3.234579814112909e-05 1.0633213213367922e-05 1.373599575448831e-05 4.515509894611998e-06 141.02369751625116 7.875596786386437e-06 266.8330473584639 -28.371623433142403 2242.049569447888 2326.3541875109254 76.76699353509623 6525.194449885594 0.0 0 2 "" filament ""
1475 1 70 2.5210699764972464e-10 6.095679012346653e-10 0.005808114333917073 0.003159891813993454 0.000352727627963259 2219 2326 266.8331201255341 -28.371624416963947 79 3.157702035732504e-05 1.0165559009251076e-05 1.3409525888807363e-05 4.316915439335608e-06 155.70927928282026 7.608402548732752e-06 266.833125728199 -28.37162023815338 2217.2253084043923 2327.5043703182528 84.14931864023653 7152.692084303829 0.0 0 1 "" "" ""
1476 1 71 1.1131977404271108e-10 3.240740740741259e-10 0.010092258002627755 0.009369282983243465 0.000352727627963259 2300 2328 266.83286441002105 -28.371618861352427 42 1.447317508417061e-05 9.793231315971692e-06 6.146191559185742e-06 4.158802425959042e-06 75.27483543971373 5.055768622746758e-06 266.8328647099551 -28.371618591700532 2299.9049935314424 2328.097074801214 92.68042658447223 7877.836259757961 0.0 1 2 "" "" ""
1478 1 72 3.2983446634199e-11 1.0030864197532468e-10 0.0024554175833036407 0.007098871748894453 0.000352727627963259 2315 2327 266.83281705529197 -28.371621639067484 13 8.203179525343477e-06 5.1195446133201715e-06 3.4835696012752698e-06 2.1740704238199593e-06 89.9768413392087 2.7520039315834656e-06 266.8328170444687 -28.37161972300134 2315.00342953891 2327.689783796194 101.29732651022653 8610.272753794061 0.0 0 1 "" "" ""
1479 1 73 7.430533087584781e-11 2.1604938271608393e-10 0.004738954442652668 0.0066933962516486645 0.000352727627963259 2331 2330 266.8327665436055 -28.371613305649195 28 1.1842813555371448e-05 7.98881920359002e-06 5.029179864661717e-06 3.3925391540842866e-06 -141.68515253601421 4.1305798144809145e-06 266.832767756761 -28.37161467402408 2330.615721910253 2329.507385842099 113.22684762261848 9624.282048557972 0.0 0 1 "" "" ""
1481 1 74 1.53859682724305e-10 4.3209876543216787e-10 0.005209753667281736 0.004235448781400919 0.000352727627963259 2277 2334 266.83293702061076 -28.37160219475017 56 1.5185226648259201e-05 1.2900931418705523e-05 6.448572017340553e-06 5.478521148963621e-06 108.03165611020313 5.9437898833669436e-06 266.83293806500274 -28.371598836515158 2276.6691810029897 2335.2089648285255 89.28500939418174 7589.225798739882 0.0 1 2 29 "" ""
1482 1 75 4.679852364954128e-10 1.2808641975310691e-09 0.035135269146893425 0.008899358101189137 0.000352727627963259 2319 2345 266.832804427468 -28.371571639047986 166 3.192420009055854e-05 1.8665070766957973e-05 1.3556959546834058e-05 7.926325753148011e-06 78.1329097846658 1.0366140920827604e-05 266.8328049756295 -28.371580564208617 2318.8263594573527 2341.786942483239 114.7253701958469 9751.6564666154 0.0 1 2 30 HII? ""
1483 1 76 4.7158240266640385e-11 1.466049382716284e-10 0.0008667133439049472 0.0018789592431858182 0.000352727627963259 2367 2334 266.83265289231326 -28.371602194278875 19 1.2287473164386274e-05 4.8866644755080725e-06 5.218009414483637e-06 2.075175334871012e-06 177.53310003288203 3.290635870779563e-06 266.8326518104787 -28.37160231442541 2367.342679955301 2333.9567461898278 144.2845791132071 12264.1892255902 0.0 0 0 "" "" ""
1486 1 77 8.911080783073837e-11 2.4691358024695307e-10 0.004605102205772832 0.005833720322698355 0.000352727627963259 2227 2339 266.83309486965544 -28.37158830586855 32 1.3449094237088007e-05 8.43635519449498e-06 5.711304464843404e-06 3.5825901908288285e-06 155.74557067105926 4.5234127992683656e-06 266.83309429562775 -28.371588802639472 2227.1818281666465 2338.821162569799 91.70533183009113 7794.953205474169 0.0 1 2 27 "" ""
1489 1 78 4.835451817614615e-11 1.388888888889111e-10 0.0014339744683999668 0.0030809915624558926 0.000352727627963259 2273 2346 266.83294964855787 -28.371568861424084 18 1.1214376176190258e-05 5.490089855306045e-06 4.76230708153449e-06 2.33142649982576e-06 144.18779998716326 3.3321117823682607e-06 266.8329468933909 -28.37157098826595 2273.8727218456684 2345.234336385669 98.18088243206718 8345.375007748977 0.0 0 1 "" "" ""
1491 1 79 3.046082815261217e-11 9.25925925926074e-11 0.0015882919516904705 0.004960932303220034 0.000352727627963259 2224 2346 266.8331043405824 -28.37156886141875 12 8.183508732329288e-06 4.73935967204158e-06 3.4752161846073176e-06 2.012620744435395e-06 135.0849254712737 2.6446724153547474e-06 266.83310538696 -28.371569774268117 2223.6685513052603 2345.671373998223 99.2288113053439 8434.448960974612 0.0 0 1 "" "" ""
1492 1 80 7.71483617674296e-11 2.237654320988012e-10 0.003264728352454768 0.0044890157878398895 0.000352727627963259 2337 2346 266.83274760183207 -28.37156886116808 29 1.364474578578036e-05 7.199109377608374e-06 5.794390027625669e-06 3.057180268530352e-06 173.49451337981893 4.208859092512629e-06 266.83274935504335 -28.371568466644824 2336.4446558932045 2346.142029628751 129.29024864091718 10989.671135711524 0.0 0 0 "" "" ""
1497 1 81 1.4571323368795813e-10 3.9351851851858143e-10 0.012231419899540309 0.009792173281311989 0.000352727627963259 2179 2350 266.833246404663 -28.371557750148924 51 2.4895317766756516e-05 7.45244594400995e-06 1.0572068052201976e-05 3.164762402857838e-06 121.79882774755525 5.7842962832191876e-06 266.8332512477242 -28.37154977280927 2177.4659140151684 2352.871839380226 125.87219298608392 10699.136403430513 0.0 1 2 31 "bad contour" ""
1500 1 82 6.495054757946785e-11 1.9290123456793208e-10 0.003282123650445186 0.005084208678454161 0.000352727627963259 2220 2353 266.8331169684854 -28.371549416966165 25 1.2253132033322634e-05 6.749214268145956e-06 5.203426078854188e-06 2.866127406375654e-06 135.20391693882763 3.8618236743349364e-06 266.83311770176175 -28.371550106577082 2219.767728698862 2352.7517398747555 107.10700385742769 9104.095328184701 0.0 0 1 "" "" ""
1501 1 83 8.88569899628941e-11 2.623456790123876e-10 0.0030404604857928582 0.0038824588991701603 0.000352727627963259 2298 2351 266.83287072407546 -28.371554972470676 34 1.8211643149268254e-05 6.212408109061995e-06 7.733772772869741e-06 2.638166819656211e-06 175.66083329738495 4.516966096855893e-06 266.83286629541703 -28.371554117905607 2299.402815387995 2351.3076416266817 112.71147421722637 9580.475309085532 0.0 0 0 "" "" ""
1503 1 84 7.543174780209928e-11 2.1604938271608393e-10 0.002883042014218677 0.004260987974703312 0.000352727627963259 2340 2356 266.83273813096616 -28.371541083371 28 1.1979050829895624e-05 8.017690275379936e-06 5.08703450829432e-06 3.404799569418715e-06 -161.52254057794764 4.161770404942906e-06 266.8327389306426 -28.371543354674053 2339.7466937708305 2355.1823314959406 138.2671034690362 11752.703794711815 0.0 0 0 "" "" ""
1508 1 85 3.078812088276988e-10 9.876543209878123e-10 0.020165286813071313 0.007943815551698208 0.000352727627963259 2319 2365 266.83280442758206 -28.371516083492416 128 2.4404638622060902e-05 1.6063061211550546e-05 1.0363695804933643e-05 6.82135403316538e-06 99.88917405924029 8.40799846440776e-06 266.8328027569338 -28.3715183202834 2319.5291906847106 2364.1947542755997 133.69648559829628 11364.20127684125 0.0 2 2 33 resolved? ""
1512 1 86 4.5918074744075875e-10 1.4814814814817184e-09 0.01865189270367075 0.005904241465032101 0.000352727627963259 2294 2362 266.8328833520342 -28.371524416928484 192 3.395901341193039e-05 1.7216549617866714e-05 1.4421065203512851e-05 7.311195458097282e-06 172.79258784363893 1.0268165679265597e-05 266.8328929048313 -28.371520839201647 2290.974071274246 2363.2879850247614 120.47008785485941 10239.957467898828 0.0 1 1 "" "" ""
1514 1 87 3.607928735912226e-10 1.087962962963137e-09 0.0405302676855258 0.01373625174164772 0.000352727627963259 2168 2367 266.8332811313252 -28.37151052786549 141 2.946542051456764e-05 1.5590599656086676e-05 1.2512811998838058e-05 6.620718083738653e-06 163.80861383022778 9.101856990698608e-06 266.83328366250794 -28.371509415205896 2167.198225256285 2367.4005557140217 143.6628844993378 12211.345182543084 0.0 1 2 32 "" ""
1522 1 88 8.962649711005971e-10 2.4305555555559445e-09 0.03551804972537809 0.006288030184805393 0.000352727627963259 2236 2375 266.8330664567877 -28.371488305880654 315 4.123551444934426e-05 2.7674674298099588e-05 1.7511110683959847e-05 1.1752352098623256e-05 166.2006864410567 1.4345617393331652e-05 266.8330846774681 -28.3714811504899 2230.228440507842 2377.5759381152307 129.09893318975605 10973.409321237212 0.0 1 2 35 multiple ""
1528 1 89 4.5059053879192534e-11 1.311728395061938e-10 0.0022282111499805453 0.005102639086544514 0.000352727627963259 2306 2375 266.83284546834915 -28.371488305773735 17 1.0298834814322863e-05 5.570722029886085e-06 4.37351246268481e-06 2.3656678316634885e-06 60.964190131294686 3.216563032858647e-06 266.83284327000666 -28.371485598037857 2306.6963454439674 2375.97478388671 138.1452922180304 11742.349838813934 0.0 0 1 "" "" ""
1530 1 90 4.643911679729239e-11 1.388888888889111e-10 0.0018556482589737577 0.00387973221950233 0.000352727627963259 2324 2377 266.83278864276286 -28.371482750133083 18 1.0402819419830386e-05 5.683952031932003e-06 4.417670658860755e-06 2.4137521862556164e-06 48.81847989394544 3.265449771621428e-06 266.8327882794772 -28.37148273030852 2324.1150738969022 2377.0071366188945 147.0505250955392 12499.294633409156 0.0 0 0 "" "" ""
1533 1 91 9.643752555429464e-11 2.623456790123876e-10 0.005221179758791294 0.006055510602891445 0.000352727627963259 2257 2382 266.8330001602602 -28.37146886144155 34 1.2806363090491092e-05 9.588214914649552e-06 5.438361677578967e-06 4.071739976429296e-06 -166.01143009009812 4.705698104307093e-06 266.8329978135328 -28.371468510466137 2257.743346364947 2382.1263510096514 132.35305831016206 11250.00995602765 0.0 1 1 "" "" ""
1534 1 92 1.5186868516211504e-10 3.626543209877123e-10 0.008610846283553417 0.007126479409635067 0.000352727627963259 2279 2384 266.8329307067684 -28.371463305857194 47 1.6841913916281734e-05 1.1481385580037741e-05 7.152102323836121e-06 4.875695535319278e-06 160.35979742246403 5.9052073095255864e-06 266.83292754379784 -28.371463286721323 2280.0018985483684 2384.0068881372376 137.32428767240233 11672.564452316032 0.0 0 1 "" "" ""
1538 1 93 4.5670127993014264e-11 1.2345679012347653e-10 0.0028316101738645374 0.006613025441765785 0.000352727627963259 2269 2382 266.83296227653483 -28.371468861430213 16 9.01015756534993e-06 6.453827531111055e-06 3.826261622140858e-06 2.7406882087358115e-06 -151.78317837415577 3.2383004973812745e-06 266.8329613060256 -28.371466781063003 2269.3074176246005 2382.7489320297123 134.1456496885378 11402.380224191807 0.0 0 1 "" "" ""
1545 1 94 1.3278976136460462e-10 3.626543209877123e-10 0.0031578149935314395 0.0027070187497884035 0.000352727627963259 2244 2399 266.83304120095426 -28.3714216392198 47 1.7542795102738724e-05 9.63791988499734e-06 7.449739159370949e-06 4.092847733878819e-06 -142.2146823104369 5.521833756680808e-06 266.83304554015064 -28.371423213677257 2242.62552125223 2398.433195069193 148.61627210790354 12632.383129583975 0.0 0 0 "" "" ""
1239 2 95 1.0074643714823713e-10 2.932098765432568e-10 0.0019079499024253887 0.0019441712647676468 0.000352727627963259 2284 2035 266.83291492090285 -28.372432750290216 38 1.2837731868877235e-05 9.992149153475419e-06 5.451682771244844e-06 4.243275053888074e-06 163.54921739901474 4.809676652846286e-06 266.83291344911805 -28.372433469489213 2284.4661961849692 2034.7410879369397 218.00072913188413 18530.0619767628 0.0 0 0 "" "" ""
1241 2 96 3.1417784564555787e-10 8.873456790124876e-10 0.0066241329491616065 0.0024783445987850428 0.000352727627963259 2328 2042 266.8327760126928 -28.372413305666548 115 3.10607373536608e-05 1.2878975246571206e-05 1.3190280683742254e-05 5.469197221141345e-06 82.80117245734908 8.493541455812027e-06 266.8327795738746 -28.372416406671647 2326.87197246128 2040.8836404503713 222.79800713062357 18937.830606903535 0.0 0 0 "" "" ""
1242 2 97 7.061228289691416e-10 1.6435185185187813e-09 0.010329339115283312 0.002389405155554414 0.000352727627963259 2268 2040 266.8329654330031 -28.372418861431548 213 4.076379618981982e-05 2.2055816675236116e-05 1.7310790383255832e-05 9.366242962717024e-06 99.43158944826246 1.2733305486252949e-05 266.8329628168049 -28.372406051272268 2268.828698403656 2044.6116569464048 206.24958508049696 17531.21473222492 0.0 0 0 "" "" ""
1244 2 98 3.4915844355593183e-10 8.719135802470531e-10 0.005602759117030657 0.0019524814561009407 0.000352727627963259 2290 2044 266.8328959788978 -28.372407750274057 113 2.932098750042786e-05 1.5162173727473301e-05 1.2451476945042947e-05 6.438782343248664e-06 64.21206951943279 8.953901378790718e-06 266.83288676186237 -28.37241046064426 2292.9195493276607 2043.0242635539023 211.37890905171687 17967.207269800332 0.0 0 0 "" "" ""
1246 2 99 8.536049645982152e-10 2.5231481481485516e-09 0.018712185612925685 0.003735152306035161 0.000352727627963259 2166 2074 266.8332874473163 -28.372324416742305 327 6.778023515550448e-05 1.6035088952078818e-05 2.878361567310917e-05 6.809475308279054e-06 55.2871677155957 1.4000047150243133e-05 266.8333032927348 -28.37234639577135 2160.980884587364 2066.0875381686083 204.32375418861932 17367.51910570072 0.0 0 2 52 filament ""
1247 2 100 3.065480078767101e-10 7.484567901235765e-10 0.004451700183389272 0.002098862547427416 0.000352727627963259 2194 2052 266.833199051346 -28.372385527995977 97 3.4825648028849595e-05 1.1207707912203754e-05 1.478909104002972e-05 4.759475330547584e-06 -176.28128014742393 8.389774369209447e-06 266.83320477407057 -28.37239029658413 2192.1872954196683 2050.2833055614656 207.91600911990312 17672.860775499663 0.0 0 1 "" filament ""
1259 2 101 5.664473822991489e-11 1.6203703703706294e-10 0.001507873899198574 0.0028326050378382206 0.000352727627963259 2330 2060 266.8327696988014 -28.372363305655057 21 9.819849632060601e-06 7.344669347610152e-06 4.1701061840296755e-06 3.118993896416242e-06 71.70707366305655 3.606457505003516e-06 266.8327690893042 -28.372360214969557 2330.1930642740003 2061.1126463667556 205.2056527491976 17442.480483650525 0.0 0 1 "" resolved? ""
1263 2 102 1.1097807022178154e-10 3.3179012345684317e-10 0.0032073125079185886 0.0031057156156748533 0.000352727627963259 2331 2070 266.83276654186466 -28.37233552787142 43 1.5048187184787778e-05 9.390106031791911e-06 6.3903767154275265e-06 3.987610879908446e-06 98.65818833716824 5.0480031415553225e-06 266.83276838134736 -28.37233270332645 2330.4173347324713 2071.0168374099767 196.2190618064439 16678.620253260946 0.0 0 1 "" resolved? ""
1264 2 103 1.696106376227309e-10 4.861111111111888e-10 0.0028664368268035843 0.0019316300749778748 0.000352727627963259 2233 2075 266.83307592814236 -28.372321639210618 63 2.0981233384456083e-05 1.0292943397722415e-05 8.909909455174664e-06 4.371010608408141e-06 60.432222267113886 6.240617657614065e-06 266.83307128445205 -28.372314471123556 2234.4709164867736 2077.5805119612633 173.11739453417397 14714.978535329112 0.0 0 1 "" "" ""
1266 2 104 2.6958996167467003e-10 7.793209876544456e-10 0.005024762741816876 0.0021967694628983736 0.000352727627963259 2300 2078 266.8328644089878 -28.37231330579689 101 2.563920369035126e-05 1.3388030613365163e-05 1.0887967318120177e-05 5.685373131427206e-06 -158.5325295775045 7.867792374376563e-06 266.83285361564197 -28.372309149323137 2303.41886118483 2079.4963259179535 178.6759010212649 15187.451587520167 0.0 0 2 1 "" ""
1271 2 105 4.962184722287369e-10 1.4043209876545455e-09 0.01597040355195769 0.0038222249131649733 0.000352727627963259 2334 2090 266.83275707099483 -28.37227997229786 182 4.302190919223212e-05 1.4685906552000996e-05 1.826972268348713e-05 6.23653029580355e-06 101.47109437577541 1.0674253089162578e-05 266.8327625186784 -28.37228297584515 2332.274409633624 2088.9187267210086 180.8763530197977 15374.490006302942 0.0 0 1 "" "" ""
1278 2 106 1.6320914156515917e-10 5.16975308642058e-10 0.0036179544260880204 0.0025672290939837694 0.000352727627963259 2311 2091 266.83282968202866 -28.372277194641345 67 1.6831655019151883e-05 1.2346252980731903e-05 7.147745771346475e-06 5.242970904203271e-06 67.35556435031118 6.121717333380522e-06 266.8328281734048 -28.37227826187034 2311.477865495346 2090.6157968002344 170.82989251149237 14520.540863843227 0.0 0 1 "" "" ""
1281 2 107 1.171732415929655e-10 3.626543209877123e-10 0.0022444396091090353 0.0021036204416304827 0.000352727627963259 2398 2101 266.8325550230492 -28.37224941620234 47 1.8715125865084332e-05 7.971741456320404e-06 7.947582196175147e-06 3.3852869025563403e-06 172.4231863560911 5.18698813529602e-06 266.83255144043846 -28.372252101686918 2399.134811043326 2100.033221136252 211.49758066629704 17977.294357338276 0.0 0 0 "" "" ""
1282 2 108 6.068117995742593e-11 1.7746913580249752e-10 0.001632624618978058 0.0027981502935290337 0.000352727627963259 2317 2101 266.83281074007704 -28.372249416835658 23 9.621641835029215e-06 8.03012569372225e-06 4.085935082526766e-06 3.41008040536563e-06 -163.08884831480557 3.732742579193015e-06 266.83281104296697 -28.372247555043916 2316.904058850911 2101.6702451927167 162.72021771099912 13831.218505814079 0.0 0 1 "" "" ""
1296 2 109 1.0793324760384372e-10 3.163580246914086e-10 0.005398544838214235 0.005335412919521332 0.000352727627963259 2325 2115 266.8327854841611 -28.372210527905445 41 1.609905232849248e-05 8.53635455562752e-06 6.83663805328313e-06 3.6250560095411996e-06 138.273799473834 4.978272377051306e-06 266.8327878859249 -28.372210250799817 2324.2392258946325 2115.0997595100257 153.9790165759191 13088.21640913232 0.0 0 1 "" "" ""
1297 2 110 3.3567555899971566e-10 9.876543209878123e-10 0.01120777134937645 0.00440407358109951 0.000352727627963259 2356 2122 266.83268761724764 -28.372191083256958 128 3.948446262754102e-05 1.0824578678320777e-05 1.6767507441114075e-05 4.596775325215354e-06 132.95824222852357 8.779320273841138e-06 266.8326913281197 -28.37218935948188 2354.8245586528283 2122.620562266749 164.96578207009907 14022.091475978166 0.0 0 1 "" "" ""
1301 2 111 3.148931795429739e-10 9.336419753087914e-10 0.006462073584666507 0.002377960365265608 0.000352727627963259 2097 2128 266.83350527981105 -28.372174416147626 121 3.1003418242568624e-05 1.2932163521232444e-05 1.3165939498430397e-05 5.491784201736094e-06 149.2897486633378 8.503205192072768e-06 266.8335048470025 -28.372175539383406 2097.137096583315 2127.595635662311 195.83129384726166 16645.659976881045 0.0 0 0 "" "" ""
1307 2 112 2.0610988872213156e-10 6.095679012346653e-10 0.004046824861961339 0.0021811777260154486 0.000352727627963259 2083 2127 266.8335494777984 -28.372177193762475 79 2.3844125039871107e-05 1.1006137916187193e-05 1.0125667602577982e-05 4.673876434597167e-06 168.14457581532176 6.879398170788868e-06 266.8335536760889 -28.372176583084684 2081.6701628108563 2127.21983815971 208.3504313162117 17709.78666085145 0.0 0 0 "" "" ""
1313 2 113 5.841003151160665e-10 1.5354938271607393e-09 0.009473221172586282 0.0021865968592464924 0.000352727627963259 2434 2135 266.832441371554 -28.372154971323273 199 4.910777304220168e-05 1.5144492096392617e-05 2.085415110416909e-05 6.4312736458779265e-06 170.6238726271858 1.158096508946464e-05 266.8324218349272 -28.372156697561806 2440.1883536084088 2134.378523809612 222.57568511569627 18918.93323549447 0.0 1 1 "" "bad contour" ""
1344 2 114 3.5270523904900147e-10 1.1033950617285716e-09 0.00965323367951705 0.003219214966520667 0.000352727627963259 2417 2166 266.83249504094 -28.37206886042915 143 3.0299920936005324e-05 1.4821355621785294e-05 1.2867191698976341e-05 6.294050219701819e-06 148.3657359486601 8.999263899891338e-06 266.83249901017587 -28.37206312559381 2415.742726034572 2168.0645461919407 184.88934480954777 15715.594309578715 0.0 1 1 "" "" ""
1352 2 115 1.2396205624753703e-10 3.5493827160499505e-10 0.0026370646327510154 0.0023565355222672224 0.000352727627963259 2400 2176 266.8325487099785 -28.37204108284734 46 1.7025378624349447e-05 9.270635481368797e-06 7.230012611908815e-06 3.936876408425066e-06 151.63003910412334 5.3351350577506e-06 266.83254700831134 -28.372041868265633 2400.5390138728353 2175.7172472860834 167.86876436241073 14268.844971002682 0.0 0 1 "" "" ""
1359 2 116 1.2100710540170908e-10 3.626543209877123e-10 0.0020332008262336177 0.001752938493154943 0.000352727627963259 2105 2189 266.833480023095 -28.37200497178987 47 1.8311380837984312e-05 8.414092645354597e-06 7.776127469538185e-06 3.5731361566713736e-06 -135.16447172883167 5.271163270122863e-06 266.83347957731485 -28.372004658067166 2105.1412036023708 2189.112940700875 157.13467117051218 13356.447048336882 0.0 0 0 "" "" ""
1371 2 117 5.077040693616372e-10 1.4351851851854146e-09 0.009556071999251237 0.0026158231776207685 0.000352727627963259 2432 2206 266.83244768661723 -28.371957749127656 186 4.3309048326428e-05 1.4926208921716994e-05 1.8391659446681324e-05 6.338577316433884e-06 162.3277735469906 1.0797080873102286e-05 266.8324536170634 -28.371953153272695 2430.1214959773765 2207.6545166866235 185.03214118139454 15727.732001300112 0.0 1 2 65 "" ""
1388 2 118 1.1146560678430995e-10 3.0092592592597406e-10 0.002412264430826346 0.002408917061984539 0.000352727627963259 2465 2219 266.8323435061233 -28.371921637540133 39 1.5266689926558923e-05 9.296372385453608e-06 6.483166286431995e-06 3.9478058652806425e-06 139.49211998631176 5.059079154467338e-06 266.8323396245758 -28.371926654040646 2466.2294985181015 2217.1940528666273 218.7039693208775 18589.837393326714 0.0 0 2 67 "" ""
1405 2 119 1.900668867882322e-10 6.018518518519481e-10 0.004252520945980871 0.0028056439477950335 0.000352727627963259 2099 2249 266.8334989643045 -28.371838305058617 78 1.9155567100118847e-05 1.263365345310441e-05 8.134620367505444e-06 5.3650186475027935e-06 135.72112854691576 6.606238715186027e-06 266.83349654158485 -28.37184087574696 2099.767418523707 2248.0745552195344 150.24491963002825 12770.818168721205 0.0 2 2 12 "" ""
