# %ECSV 1.0
# ---
# datatype:
# - {name: _idx, datatype: int64}
# - {name: c_ID, datatype: int64}
# - {name: _name, datatype: int64}
# - {name: area_ellipse, unit: deg2, datatype: float64}
# - {name: area_exact, unit: deg2, datatype: float64}
# - {name: flux, unit: Jy, datatype: float64}
# - {name: peak, unit: Jy / beam, datatype: float64}
# - {name: ring_std, unit: Jy / beam, datatype: float64}
# - {name: x_peak_px, datatype: int64}
# - {name: y_peak_px, datatype: int64}
# - {name: x_peak, datatype: float64}
# - {name: y_peak, datatype: float64}
# - {name: npix, datatype: int64}
# - {name: major_fwhm, unit: deg, datatype: float64}
# - {name: minor_fwhm, unit: deg, datatype: float64}
# - {name: major_sigma, unit: deg, datatype: float64}
# - {name: minor_sigma, unit: deg, datatype: float64}
# - {name: position_angle, unit: deg, datatype: float64}
# - {name: radius, datatype: float64}
# - {name: x_cen, datatype: float64}
# - {name: y_cen, datatype: float64}
# - {name: x_cen_px, datatype: float64}
# - {name: y_cen_px, datatype: float64}
# - {name: radial_d_px, datatype: float64}
# - {name: radial_d_AU, unit: AU, datatype: float64}
# - {name: rejected, datatype: float64}
# - {name: 225.0GHz_snr, datatype: float64}
# - {name: core_score, datatype: int64}
# - {name: detection_score, datatype: int64}
# - {name: B3_match, datatype: int64}
# - {name: notes, datatype: string}
# - {name: Schmiedeke16, datatype: string}
# schema: astropy-2.0
_idx c_ID _name area_ellipse area_exact flux peak ring_std x_peak_px y_peak_px x_peak y_peak npix major_fwhm minor_fwhm major_sigma minor_sigma position_angle radius x_cen y_cen x_cen_px y_cen_px radial_d_px radial_d_AU rejected 225.0GHz_snr core_score detection_score B3_match notes Schmiedeke16
2107 1 57 1.6221616180874858e-10 4.6296296296303703e-10 0.04565678767048617 0.03079158626496792 0.0002510587313264703 2321 2302 266.8338355861444 -28.384518861262144 60 2.3118636309236094e-05 8.934071437888275e-06 9.817580905182182e-06 3.7939508187645206e-06 170.68129122196436 6.103066369744218e-06 266.83384443700857 -28.38451658728025 2318.196758076708 2302.8186385961244 86.25894965347692 7332.010720965962 0.0 6.0943955 0 1 "" "" ""
2111 1 58 2.6342548027002093e-11 7.716049382717283e-11 0.007261158451025793 0.026556724682450294 0.0002510587313264703 2301 2306 266.8338987334727 -28.38450775023982 10 8.610279329958656e-06 3.895453746993351e-06 3.656448970751602e-06 1.6542468946675512e-06 168.5850144078691 2.4594042683902543e-06 266.83389842560143 -28.38450858788887 2301.0975085166187 2305.6984462068726 75.58619110965844 6424.826244346954 0.0 4.366920718 0 1 "" "" ""
2112 1 59 2.777976976223417e-11 8.487654320989012e-11 0.002412389195854771 0.008170192129909992 0.0002510587313264703 2195 2307 266.8342334141837 -28.384504972446596 11 7.069322726703055e-06 5.003435965247725e-06 3.002064952530223e-06 2.12476362081501e-06 164.50719484562816 2.5256045609833617e-06 266.8342322850491 -28.384505205080448 2195.3576193870745 2306.9162523266464 78.90025055700583 6706.521296960197 0.0 2.578091971 0 0 "" "" ""
2113 1 60 7.897826826289776e-11 2.3148148148151851e-10 0.0015041766378670854 0.0020472267642617226 0.0002510587313264703 2363 2309 266.8337029768558 -28.384499416536514 30 1.2207655747783971e-05 8.237451022438692e-06 5.184114078502133e-06 3.4981233660810063e-06 172.4633608937622 4.258482193274714e-06 266.83370354658564 -28.384498408600614 2362.8195563541367 2309.3628574551703 127.48412113352431 10836.150296756223 0.0 2.172488719 0 0 "" "" ""
2115 1 61 3.724473320677172e-11 1.0802469135804197e-10 0.010638633157390909 0.02810826152563095 0.0002510587313264703 2313 2309 266.83386084510545 -28.3844994168567 14 1.1772429172499256e-05 4.028248868844207e-06 4.999290369275131e-06 1.710639790647469e-06 157.01489508288742 2.9243777168284397e-06 266.83386555863785 -28.38449803085346 2311.5071317753814 2309.4989635961338 85.5760125750679 7273.961069857898 0.0 4.132974884 0 0 "" "" ""
2116 1 62 7.308250051543497e-10 2.8780864197535466e-09 0.6347979697152408 0.1460253745317459 0.0002510587313264703 2298 2319 266.83390820562005 -28.38447163913951 373 3.853378499329887e-05 2.4148448924358455e-05 1.6363791821210026e-05 1.02549020572997e-05 162.38348574702235 1.2954114497430949e-05 266.8339133306828 -28.384466424793874 2296.376793025622 2320.877166433221 84.70170985844345 7199.64533806838 0.0 14.16625727 1 2 21 HII? ""
2117 1 63 5.261494850496511e-10 1.6743827160496506e-09 0.131683121167968 0.03490646556019783 0.0002510587313264703 2328 2320 266.8338134847015 -28.38446886122419 217 2.8853586508920427e-05 2.3218109673265997e-05 1.2252990019261198e-05 9.859823353491473e-06 160.64237370159236 1.0991465650312951e-05 266.83381680778723 -28.384469451076654 2326.947512239251 2319.7876552486214 103.88087631951373 8829.874487742263 0.0 7.980261872 1 2 22 HII? ""
2125 1 64 1.4183186772387526e-10 4.166666666667333e-10 0.011372717531713698 0.008776435628533363 0.0002510587313264703 2354 2324 266.8337313932698 -28.384457749940914 54 1.9114289753706604e-05 9.447853907944887e-06 8.117091492422464e-06 4.012134144976974e-06 -173.94729609307583 5.706738116879929e-06 266.83373762059796 -28.384456794162656 2352.0276820232734 2324.3440854899045 126.24060735901273 10730.451626295537 0.0 3.471731398 0 0 "" "" ""
2129 1 65 2.5558844090323662e-11 7.716049382717283e-11 0.0028258805329782486 0.01047060638666153 0.0002510587313264703 2334 2332 266.8337945406004 -28.384435527855494 10 6.670861627769906e-06 4.878393056656571e-06 2.832854103584901e-06 2.0716627866960653e-06 -179.98171072077318 2.422543792490877e-06 266.833796105216 -28.38443496611728 2333.504455412044 2332.2022268370138 117.17593682418726 9959.95463078821 0.0 4.407947042 0 1 "" "" ""
2130 1 66 7.058400933544403e-11 2.0833333333336666e-10 0.007034501670194083 0.010309438221156597 0.0002510587313264703 2272 2334 266.83399029711563 -28.384429972539056 27 1.2997691367783682e-05 6.914449605126004e-06 5.519611316037041e-06 2.9362963933132003e-06 159.17802931014998 4.025818525439304e-06 266.8339893912395 -28.384429881089602 2272.286909108199 2334.0329216281775 86.93812877537992 7389.740946889313 0.0 2.67600736 0 0 "" "" ""
2131 1 67 2.9235289190036973e-11 8.487654320989012e-11 0.0032381382016625636 0.010887579061090946 0.0002510587313264703 2288 2337 266.83393977931826 -28.38442163917078 11 7.499639190985469e-06 4.963460118194511e-06 3.1848035295991805e-06 2.1077874416213732e-06 165.09261479998426 2.5909243299873843e-06 266.8339397791696 -28.384421889634346 2288.000046996897 2336.9098331217597 94.85421796113486 8062.608526876986 0.0 2.083363885 0 0 "" "" ""
2133 1 68 1.0616585759143569e-10 3.0092592592597406e-10 0.001468726769413383 0.001485284767113626 0.0002510587313264703 2217 2341 266.8341639520574 -28.3844105280726 39 1.9788909285569112e-05 6.830940885564923e-06 8.403576030077928e-06 2.9008335052945177e-06 -167.52148396677285 4.937344925396639e-06 266.83416318114547 -28.384410755968233 2217.244163352919 2340.917957779691 96.63860450813593 8214.281383159741 0.0 2.85478336 0 0 "" "" ""
2137 1 69 4.983589352277619e-10 1.442901234568132e-09 0.048296951859707025 0.01299960259348154 0.0002510587313264703 2268 2348 266.8340029265882 -28.384391083655977 187 3.292549847461851e-05 1.9272027334914366e-05 1.3982171819921708e-05 8.184076475644692e-06 -147.45521577556778 1.0697250276115043e-05 266.83400229381954 -28.38438678457171 2268.2004113033304 2349.547670246261 101.19779455634756 8601.812537380289 0.0 3.517650904 0 2 27 "" ""
2143 1 70 5.858690623066553e-11 1.6975308641978025e-10 0.021035445655139626 0.035858843475580215 0.0002510587313264703 2345 2351 266.8337598097557 -28.384382750006072 22 1.1140299619476553e-05 6.696088825235276e-06 4.73084966428088e-06 2.8435671079686554e-06 147.557472897064 3.6677634190462266e-06 266.8337619580106 -28.38438162088366 2344.31960540321 2351.406485759248 138.48993940881704 11771.644850230585 0.0 3.807815705 0 0 25 "" ""
2144 1 71 1.162675803648306e-11 3.858024691358642e-11 0.004639460081571899 0.03374044969677925 0.0002510587313264703 2334 2352 266.83379454073935 -28.38437997229994 5 5.063991354707419e-06 2.9233659978452098e-06 2.1504791270115347e-06 1.2414392360953375e-06 161.46032896734508 1.6339183470039646e-06 266.83379201972275 -28.384381637068728 2334.79845543653 2351.4006814705194 132.18500764877564 11235.725650031976 0.0 3.628324918 0 0 25 "" ""
2147 1 72 1.5713803838767043e-10 4.6296296296303703e-10 0.004951457986481179 0.003450569463893771 0.0002510587313264703 2298 2354 266.833908205759 -28.384374416917268 60 2.657079654341609e-05 7.529987683141143e-06 1.1283578377670414e-05 3.1976913475960227e-06 174.91635100426825 6.006779582122042e-06 266.8339162947013 -28.384372170311067 2295.4380697824977 2354.8087813665084 114.2344030364394 9709.924258742163 0.0 1.919916258 0 0 "" "" ""
2149 1 73 1.6638527715384886e-10 4.706790123457543e-10 0.010436296252629164 0.007131323684006929 0.0002510587313264703 2236 2356 266.8341039621555 -28.384368861438432 61 2.0159858977115936e-05 1.050860134838597e-05 8.561103859998345e-06 4.462592107860138e-06 147.5890658478031 6.180996240105601e-06 266.83410433679904 -28.3843655762841 2235.881342381483 2357.182655513262 108.10854793134308 9189.226574085118 0.0 4.225916875 0 0 "" "" ""
2150 1 74 1.2254453968787573e-10 3.5493827160499505e-10 0.04939525033131589 0.04712850973010063 0.0002510587313264703 2336 2357 266.83378822605204 -28.384366083398675 46 1.8078955597319036e-05 8.630543365873689e-06 7.677425557621082e-06 3.6650543144838302e-06 -179.2443580965662 5.304543492524835e-06 266.8337865374995 -28.384367655249825 2336.534797403878 2356.43413237079 137.17323242984793 11659.72475705102 0.0 4.845010268 0 2 25 HII F10.303
2153 1 75 1.029243708893713e-10 3.0092592592597406e-10 0.002633336030895144 0.0027013602666556835 0.0002510587313264703 2307 2362 266.8338797895453 -28.384352194660696 39 1.327534553322952e-05 9.871653425044203e-06 5.637520183864004e-06 4.192105229388966e-06 119.36444152560827 4.86138641166922e-06 266.83387939855675 -28.384352795115984 2307.123833658771 2361.7838359002935 125.53389319406419 10670.380921749267 0.0 4.182545615 0 0 "" "" ""
2154 1 76 3.0719437728509947e-10 9.953703703705296e-10 0.039827079395673634 0.017650380730628967 0.0002510587313264703 2264 2364 266.83401555605377 -28.38434663921621 129 3.338309847665012e-05 1.1716668191738283e-05 1.4176496648690355e-05 4.975610860992264e-06 -179.62225165761984 8.39861480817189e-06 266.83401485073625 -28.3843484135823 2264.2233881116304 2363.361228122333 114.25004512374481 9711.253835437949 0.0 8.935363398 0 2 28 "" ""
2155 1 77 3.0048138899813137e-10 9.259259259260741e-10 0.02543022415164292 0.01114343386143446 0.0002510587313264703 2240 2371 266.8340913326986 -28.384327194775246 120 1.993613041736243e-05 1.9190850600755803e-05 8.466095088425498e-06 8.149603890646166e-06 121.32384338325126 8.3063422438046e-06 266.83409244252124 -28.384330991313952 2239.648497013823 2369.63324596833 120.08025297688106 10206.821503448456 0.0 7.210864564 1 1 "" HII? ""
2157 1 78 4.054402949926606e-11 1.1574074074075926e-10 0.0010302332409410895 0.0026001171208918095 0.0002510587313264703 2315 2373 266.8338545307195 -28.3843216390696 15 9.780052355180185e-06 5.278411469630868e-06 4.153205836606358e-06 2.2415349660239084e-06 46.199742989484584 3.0511565190674387e-06 266.83385247069066 -28.384319441252757 2315.652454388401 2373.791212952096 140.1231928389168 11910.471391468864 0.0 2.634303569 0 0 "" "" ""
2159 1 79 6.596744474872861e-11 1.6975308641978025e-10 0.0026156629155743376 0.004539309535175562 0.0002510587313264703 2264 2379 266.83401555607117 -28.38430497254953 22 9.843267657067885e-06 8.53312052531146e-06 4.180050903608864e-06 3.623682643316088e-06 -162.64891783342586 3.8919375518609195e-06 266.83401680660387 -28.384306680741677 2263.603930588006 2378.385050970971 129.10378863636066 10973.822034339146 0.0 7.602114273 0 0 "" "" ""
2164 1 80 5.038289774174934e-11 1.466049382716284e-10 0.001474794901011778 0.0029201519209891558 0.0002510587313264703 2269 2391 266.833999769294 -28.384271639210198 19 1.008507844805709e-05 6.360941092553675e-06 4.282738491774875e-06 2.701242970126863e-06 -173.17528847476532 3.4012817060335657e-06 266.8340022256274 -28.38427323998317 2268.222028642575 2390.423722109699 141.60107365056535 12036.091260572071 0.0 2.948285571 0 0 "" "" ""
2165 1 81 1.951772040703698e-10 5.555555555556444e-10 0.005012411321524366 0.002921389415860176 0.0002510587313264703 2245 2393 266.83407554589024 -28.384266083666862 72 2.1779116390789384e-05 1.141054397278698e-05 9.248739170853772e-06 4.845611874616522e-06 -153.96440015641417 6.694460422731619e-06 266.8340749083592 -28.384265331119767 2245.201919112173 2393.2709169874884 143.35123729721315 12184.855169816301 0.0 5.529437787 0 0 "" "" ""
1886 2 82 3.19714541216829e-10 9.413580246915085e-10 0.00525747923163628 0.0017904599662870169 0.0002510587313264703 2239 2031 266.8340944903679 -28.385271639218942 122 3.5175132968286726e-05 1.157295205255568e-05 1.4937503628997866e-05 4.9145802359617575e-06 165.53334990706153 8.568054628075147e-06 266.83409199623276 -28.385271774785366 2239.7899362248136 2030.9511963081327 219.28662476569698 18639.363105247787 0.0 5.312775132 0 0 "" "" ""
1898 2 83 3.3700266348228033e-10 9.182098765433567e-10 0.005449955746670441 0.0021068102214485407 0.0002510587313264703 2224 2044 266.8341418511597 -28.385235528087634 119 3.061007176975028e-05 1.401801427272761e-05 1.2998900631214887e-05 5.95290255928808e-06 178.41632391831612 8.796657821894094e-06 266.83412917827934 -28.385236132475402 2228.0137243631216 2043.7824229326543 207.38631923998133 17627.83713600192 0.0 4.320856765 0 0 "" "" ""
1900 2 84 9.848198225036543e-11 2.854938271605395e-10 0.008110074886875257 0.008624990470707417 0.0002510587313264703 2198 2044 266.83422394321946 -28.385235528013833 37 1.2818624097862748e-05 9.782117648471686e-06 5.4435684480060865e-06 4.154082885914588e-06 91.83470335652822 4.755316448793574e-06 266.8342244351485 -28.385235223308456 2197.8441972631135 2044.1096937304799 212.39361095589908 18053.456931396726 0.0 5.549345412 1 2 "" "" ""
1906 2 85 8.083746912669612e-11 2.391975308642358e-10 0.006681052892256915 0.0083784069865942 0.0002510587313264703 2202 2054 266.83421131363207 -28.385207750250615 31 1.2968497590220528e-05 7.936710784574756e-06 5.507213860178468e-06 3.3704107459601837e-06 55.94860392145365 4.3083143774156465e-06 266.83421332277925 -28.385210300491064 2201.3636687378594 2053.081912635663 202.83546497067377 17241.01452263751 0.0 5.494595701 1 2 36 "" ""
1912 2 86 4.334312274614968e-10 1.929012345679321e-09 0.11525333304051442 0.05976591259241104 0.0002510587313264703 2225 2060 266.8341386937397 -28.38519108364505 250 3.135402593166043e-05 1.760128588657398e-05 1.3314828875277535e-05 7.474577908284558e-06 179.5902215365964 9.976107746197351e-06 266.8341412097796 -28.385187962623462 2224.2031247971486 2061.1235672321095 190.62997042793387 16203.547485842022 0.0 52.41699394 1 2 40 HII? ""
1920 2 87 1.0477187523060443e-10 3.0092592592597406e-10 0.0029311324987562094 0.0029891207814216614 0.0002510587313264703 2202 2073 266.83421131355664 -28.385154972472844 39 1.73296415880223e-05 7.69790680080869e-06 7.359221195942613e-06 3.269000031256111e-06 -171.80995095591038 4.904823576802435e-06 266.8342147097536 -28.38515550361802 2200.9243640818227 2072.808786367817 183.8617530353157 15628.2490080909 0.0 3.363176043 0 0 "" "" ""
1924 2 88 2.0896424089970138e-10 6.327160493828172e-10 0.006760178936464906 0.003526241984218359 0.0002510587313264703 2199 2082 266.83422078567224 -28.385129972462053 82 1.7871001127078234e-05 1.4888145478135611e-05 7.589115425099651e-06 6.322413260220034e-06 114.01640093264042 6.926869711275825e-06 266.834220318585 -28.385129149536226 2199.147934500022 2082.296253482762 175.24405599486693 14895.744759196885 0.0 6.44173951 0 0 "" "" ""
1928 2 89 3.1547449549216436e-10 9.182098765433567e-10 0.019412410107349252 0.0066235000267624855 0.0002510587313264703 2234 2088 266.83411027723236 -28.38511330588069 119 3.0984264008011484e-05 1.2964046568340201e-05 1.3157805443941792e-05 5.505323685220207e-06 53.523921445335496 8.511050343879546e-06 266.8341158462152 -28.385116449341403 2232.2362036297027 2086.8683533622225 164.09596764161543 13948.157249381564 0.0 5.26946803 0 0 "" "" ""
1929 2 90 7.937593874718738e-10 2.453703703704096e-09 0.11304796269830668 0.019333556294441223 0.0002510587313264703 2331 2089 266.8338040110616 -28.385110527873504 318 3.4636127007194555e-05 2.9179447432663124e-05 1.470860887237748e-05 1.239137041245953e-05 102.11074703418221 1.3500363728048887e-05 266.8338131980274 -28.385111274433136 2328.090322272033 2088.7312445859015 179.1806627551151 15230.356333672793 0.0 5.825043998 0 2 1 "" ""
1933 2 91 3.392570472526172e-11 1.0030864197532468e-10 0.001283131959713114 0.003674779785797 0.0002510587313264703 2246 2083 266.83407238863475 -28.38512719477832 13 9.211979724315536e-06 4.689142348528593e-06 3.9119676018362e-06 1.991295410629547e-06 167.00154927003953 2.7910362111710234e-06 266.8340735827238 -28.385126767558422 2245.621810572867 2083.153799122584 166.9036347413886 14186.808953423117 0.0 1.905585338 0 0 "" "" ""
1935 2 92 6.801191955773605e-11 2.0061728395064935e-10 0.0010820395236262412 0.0016421412583440542 0.0002510587313264703 2187 2089 266.83425867424097 -28.385110527967836 26 1.0609425562944785e-05 8.162264701283939e-06 4.505408209570997e-06 3.466194675260912e-06 -179.69718151363713 3.951787183780497e-06 266.8342571396472 -28.385112392452818 2187.486034523932 2088.3287862003863 173.33660101370228 14733.611086389257 0.0 2.145119543 0 0 "" "" ""
1936 2 93 2.597882733936219e-10 5.941358024692308e-10 0.017085971757676975 0.008974961936473846 0.0002510587313264703 2304 2093 266.8338892604256 -28.38509941689503 77 2.6092920410725433e-05 1.2676938001128242e-05 1.1080643069004662e-05 5.38339990262892e-06 47.98253019061678 7.723440478099479e-06 266.8338849895308 -28.38509410986091 2305.3526720484797 2094.910530337365 164.67137548203075 13997.066916094669 0.0 2.375976536 0 0 "" "" ""
1937 2 94 1.0865251517487779e-10 3.0092592592597406e-10 0.0015215218840579864 0.0015544090420007706 0.0002510587313264703 2379 2096 266.8336524567432 -28.3850910830623 39 1.3920144435836184e-05 9.938333242832458e-06 5.91134106625682e-06 4.220421540832365e-06 148.13077160479816 4.994832446763079e-06 266.83365475279976 -28.385092333288302 2378.2727959759227 2095.549921086431 200.77035902714425 17065.480517091397 0.0 3.040343117 0 0 "" "" ""
1940 2 95 1.0104063599508275e-10 3.0092592592597406e-10 0.001532607258229662 0.0015374540816992521 0.0002510587313264703 2368 2100 266.83368718799096 -28.385079972050047 39 1.8924297792759795e-05 6.798198010732421e-06 8.036409335266667e-06 2.8869288865948448e-06 179.1694169891616 4.816694120917563e-06 266.8336881972174 -28.38508167645506 2367.6803578628474 2099.3864151823027 191.13638732163355 16246.59292242657 0.0 2.580401209 0 0 "" "" ""
1942 2 96 4.9346258208829224e-11 1.466049382716284e-10 0.0037430290893888797 0.00735584506765008 0.0002510587313264703 2231 2102 266.8341197493602 -28.385074416987983 19 8.57554207040928e-06 7.326729492789216e-06 3.641697414842828e-06 3.1113755415195307e-06 -135.25855782353136 3.3661087721814454e-06 266.8341171134448 -28.385073980828704 2231.8348419853446 2102.1570177420044 148.95475946956307 12661.154554608715 0.0 5.515446673 0 0 "" "" ""
1944 2 97 4.94695220753138e-10 1.6049382716051948e-09 0.010047888451665892 0.0028484766371548176 0.0002510587313264703 2394 2106 266.8336050961231 -28.38506330513552 208 4.159473137488446e-05 1.514317367202988e-05 1.766365606690671e-05 6.430713762601275e-06 178.87468431873899 1.06578570157097e-05 266.8335921750973 -28.385063214074382 2398.0923230456574 2106.032766354341 206.53789121767235 17555.72075346692 0.0 4.560092893 1 1 50 "" ""
1945 2 98 2.2878477642347023e-10 5.70987654321079e-10 0.002547233037640265 0.001383779221214354 0.0002510587313264703 2184 2110 266.8342681462759 -28.3850521946204 74 3.1396314914908185e-05 9.278247612222825e-06 1.3332787352969701e-05 3.940108982765552e-06 -148.03623175641545 7.2479400669941295e-06 266.8342788675453 -28.385056799297825 2180.604382437644 2108.342310098115 157.7423622404566 13408.100789590519 0.0 3.073780797 0 0 "" "" ""
1947 2 99 1.949451249541534e-10 4.861111111111888e-10 0.016893310678757968 0.01072628516703844 0.0002510587313264703 2311 2109 266.8338671588263 -28.385054972421276 63 2.986863758476483e-05 8.310257447201256e-06 1.2684042522821428e-05 3.529041407956944e-06 158.28019869086907 6.690479151998269e-06 266.833857743389 -28.385057360812915 2313.9820383374527 2108.14017413052 155.62105071465905 13227.789310824512 0.0 3.105733949 0 0 "" "" ""
1953 2 100 9.73308684200667e-11 2.932098765432568e-10 0.001164980663324344 0.001258042175322771 0.0002510587313264703 2364 2117 266.8336998176804 -28.385032749861583 38 1.3147814562244988e-05 9.42572013230492e-06 5.583362766929473e-06 4.00273479589012e-06 -173.1069104424926 4.727443328614944e-06 266.83370128382575 -28.385033576334198 2363.535644182058 2116.7024712473653 175.0958984996347 14883.151372679182 0.0 3.317696701 0 0 "" "" ""
1954 2 101 3.596887344200521e-11 1.0802469135804197e-10 0.0013242263895308778 0.0036166689824312925 0.0002510587313264703 2424 2117 266.83351037482794 -28.385032749232863 14 7.668016941406443e-06 5.972570494439531e-06 3.256306976657175e-06 2.536317162342243e-06 156.05820089283304 2.8738523397611046e-06 266.8335096936205 -28.385033742037958 2424.2157491610747 2116.6425891781946 219.39764419166005 18648.799756762204 0.0 7.909443116 1 2 52 "" ""
1956 2 102 7.59704227630975e-11 2.3148148148151851e-10 0.003099456501110562 0.004355115350335836 0.0002510587313264703 2423 2123 266.83351353229466 -28.38501608257881 30 1.2597796123880882e-05 7.678342492192579e-06 5.349791441797969e-06 3.2606918343484984e-06 173.88824686515562 4.176604035545878e-06 266.83351204064985 -28.38501824461611 2423.4724276040915 2122.221664428559 215.4529790470871 18313.503219100745 0.0 7.150075552 2 2 52 "" ""
1980 2 103 1.6789245083917536e-10 4.706790123457543e-10 0.0022911330974376694 0.0015008613700047135 0.0002510587313264703 2368 2150 266.83368718847896 -28.384941083161163 61 1.7855304294438254e-05 1.1972405707159276e-05 7.5824495940213475e-06 5.084212584491535e-06 -147.16979365924527 6.2089278983731216e-06 266.83368610195083 -28.384938860330212 2368.3441260171694 2150.8002180722833 154.42127087054496 13125.808024216658 0.0 2.756096049 0 0 "" "" ""
2063 2 104 4.4196374032224636e-10 1.496913580247153e-09 0.009475730133445036 0.003123806556686759 0.0002510587313264703 2421 2260 266.83351984899315 -28.384635527048296 194 3.394117094743175e-05 1.65797253352692e-05 1.4413488206478073e-05 7.04076108501586e-06 168.61765539428987 1.0073823845169512e-05 266.83351801000214 -28.384635440410687 2421.582444253371 2260.0311869204193 171.87541967074142 14609.410672224882 0.0 5.995482966 0 1 "" "" ""
2119 2 105 8.79914509308474e-11 2.623456790123876e-10 0.00105741543715923 0.0012610118137672544 0.0002510587313264703 2103 2317 266.83452389165666 -28.384477193992662 34 1.463140626609212e-05 7.657234052361024e-06 6.213386155331382e-06 3.251727905288994e-06 168.97254634220891 4.494912807566722e-06 266.83452541623114 -28.384478023577046 2102.517138138237 2316.7013477520186 161.86495709347216 13758.521352794758 0.0 2.395841867 0 0 "" "" ""
2121 2 106 6.799777022576278e-10 1.8441358024694308e-09 0.00904878145782721 0.0020572934299707413 0.0002510587313264703 2394 2328 266.83360509876735 -28.38444663846887 239 4.0131264788958425e-05 2.157393354854663e-05 1.704217902919668e-05 9.161606040372858e-06 157.9783510854734 1.2495348347885463e-05 266.83359995857097 -28.384452002440533 2395.627995389508 2326.0689640237388 164.29850981920526 13965.373334863169 0.0 3.798278004 0 0 "" "" ""
2138 2 107 9.3378155580701e-11 2.4691358024695307e-10 0.0018085237949502437 0.0021557777654379606 0.0002510587313264703 2119 2345 266.83447337352396 -28.38439941637672 32 2.2806319747351502e-05 5.213238512576872e-06 9.684952272882389e-06 2.213858559416312e-06 168.40513177545122 4.630455105803224e-06 266.83447904900396 -28.38439682722807 2117.202458199396 2345.9320872964986 163.8235406812653 13925.000958133967 0.0 1.086291557 0 0 "" "" ""
2139 2 108 8.11974071902778e-10 2.368827160494206e-09 0.02693809089795979 0.006339286919683218 0.0002510587313264703 2137 2352 266.8344165409423 -28.384379972092074 307 5.362470612156151e-05 1.9279454814759262e-05 2.277231597154029e-05 8.187230635921427e-06 155.6059237303587 1.3654384020272663e-05 266.83444032874763 -28.38437444724341 2129.4659163533693 2353.988922474794 159.19221500438294 13531.338274717586 0.0 4.858128562 1 1 "" "" ""
2152 2 109 8.107791531343718e-11 2.391975308642358e-10 0.0009432352099598656 0.0011867850553244352 0.0002510587313264703 2094 2358 266.8345523074066 -28.384363305004552 31 1.5443950748778494e-05 6.684388416457322e-06 6.5584420267560256e-06 2.8385984018449567e-06 149.08892170656492 4.314717030784574e-06 266.83455437841934 -28.384361889722214 2093.344066340773 2358.5094989480435 190.565980470281 16198.108339538852 0.0 1.694388663 0 0 "" "" ""
2156 2 110 1.1392154140814173e-10 3.4722222222227777e-10 0.021118420016916793 0.019649425521492958 0.0002510587313264703 2347 2370 266.8337534951851 -28.384329972214324 45 1.2985888846607887e-05 1.1169961693267051e-05 5.514599246770559e-06 4.743445987236891e-06 -169.43285982497227 5.1145091326845225e-06 266.83375453000144 -28.38432941588529 2346.672253163612 2370.2002792800913 154.25184495085114 13111.406821244329 0.0 5.684330896 0 1 "" "" ""
2160 2 111 6.256792478210628e-10 1.5354938271607393e-09 0.021839239163588705 0.0058802710846066475 0.0002510587313264703 2316 2394 266.8338513734745 -28.384263305731505 199 4.2564346903062924e-05 1.871644184200522e-05 1.8075413869896584e-05 7.94814104011894e-06 107.70733630359831 1.1986072701116915e-05 266.833842048164 -28.384268846297488 2318.9535134187804 2392.005391018542 157.86107212078264 13418.19113123118 0.0 4.106395089 0 0 "" "" ""
2162 2 112 2.2144705531742155e-10 8.179012345680321e-10 0.0073007075226911205 0.004392256028950214 0.0002510587313264703 2161 2390 266.8343407639881 -28.384274416712916 106 1.947910489735217e-05 1.4474995110867886e-05 8.272014219709157e-06 6.146964453361294e-06 171.18284263930005 7.13076274785884e-06 266.83434061497366 -28.38427304009086 2161.0471947655847 2390.495584050551 166.2877346552572 14134.457444968311 0.0 11.58340508 0 2 29 HII G10.44
2169 2 113 8.704633862067038e-11 2.5462962962967034e-10 0.001269570165255807 0.0014978082617744803 0.0002510587313264703 2348 2395 266.8337503380278 -28.384260527762788 33 1.4282163482999804e-05 7.76021977146909e-06 6.065076400694599e-06 3.2954619134674036e-06 158.99325602191203 4.470707805343469e-06 266.8337497332484 -28.384260582135973 2348.191545993195 2394.9804251628707 175.10255105206352 14883.716839206298 0.0 2.780425829 0 0 "" "" ""
2175 2 114 1.3317788874131024e-09 3.773148148148752e-09 0.02138045723289444 0.0028038667514920235 0.0002510587313264703 2210 2413 266.8341860533556 -28.384210528054016 489 4.8290017454419156e-05 3.511496790344757e-05 2.050688228016357e-05 1.491195387840605e-05 45.570082448636114 1.7487071874722235e-05 266.83417613026137 -28.384206354330967 2213.1428475137154 2414.5025434503627 168.58094937161707 14329.380697327726 0.0 7.370246729 0 0 "" "" ""
2176 2 115 9.68364039725113e-10 2.6311728395065938e-09 0.02748017396117748 0.004226911813020706 0.0002510587313264703 2249 2415 266.8340629164562 -28.38420497255662 341 4.3542489928223185e-05 2.831671735170063e-05 1.8490792967430726e-05 1.2025002679696682e-05 104.71061346599504 1.4911466560438348e-05 266.8340654989824 -28.384200367779304 2248.1820604846166 2416.6577198081013 166.66763475767334 14166.748954391976 0.0 8.440609948 0 0 "" "" ""
